종목코드,회사명,시장구분,ticker,현재주가,시가총액,배당수익률,52주최고,52주최저,PER,PBR,ROE,수집시각
023530,롯데쇼핑,KOSPI,023530.KS,153100.0,4328234942464.0,2.48,178000.0,62700.0,,,0.01175,2026-05-20T21:05:41.299870
450080,에코프로머티,KOSPI,450080.KS,59200.0,4177077993472.0,,88800.0,40600.0,,,0.025610002,2026-05-20T21:05:41.723932
002380,KCC,KOSPI,002380.KS,483000.0,3552064569344.0,3.0,692000.0,256500.0,,,0.23506,2026-05-20T21:05:42.130789
051900,LG생활건강,KOSPI,051900.KS,248500.0,4163876945920.0,0.77,355500.0,225000.0,,,-0.015240001,2026-05-20T21:05:42.556641
012510,더존비즈온,KOSPI,012510.KS,120000.0,3364885102592.0,0.53,121300.0,54300.0,,,0.15555,2026-05-20T21:05:42.969636
111770,영원무역,KOSPI,111770.KS,84500.0,3596329418752.0,2.43,103200.0,54900.0,,,0.10655,2026-05-20T21:05:43.382794
251270,넷마블,KOSPI,251270.KS,41950.0,3437155057664.0,2.04,69000.0,41200.0,,,0.0421,2026-05-20T21:05:43.797849
036460,한국가스공사,KOSPI,036460.KS,37050.0,3233554628608.0,3.03,49350.0,34050.0,,,0.01223,2026-05-20T21:05:44.223048
011170,롯데케미칼,KOSPI,011170.KS,79000.0,3331204579328.0,1.22,119500.0,55800.0,,,-0.13204001,2026-05-20T21:05:44.635451
489790,한화비전,KOSPI,489790.KS,65800.0,3314842337280.0,,97900.0,35650.0,,,0.07232,2026-05-20T21:05:45.054397
011780,금호석유화학,KOSPI,011780.KS,131400.0,3414329131008.0,1.24,162300.0,102800.0,,,0.04735,2026-05-20T21:05:45.494894
035250,강원랜드,KOSPI,035250.KS,15380.0,3082239344640.0,6.04,20700.0,15310.0,,,0.08109,2026-05-20T21:05:45.918280
004800,효성,KOSPI,004800.KS,194200.0,3246558806016.0,2.46,318000.0,53700.0,,,0.15746,2026-05-20T21:05:46.337889
097950,CJ제일제당,KOSPI,097950.KS,214000.0,3428961222656.0,2.78,270000.0,186100.0,,,-0.00963,2026-05-20T21:05:46.764501
031210,서울보증보험,KOSPI,031210.KS,45650.0,3187355942912.0,5.96,64800.0,32500.0,,,0.051760003,2026-05-20T21:05:47.177730
