종목코드,회사명,시장구분,연도,fs_div,revenue,operating_income,net_income,total_assets,total_liabilities,total_equity,cfo,cfi,cff
104460,디와이피엔에프,KOSDAQ,2021,CFS,99632689614.0,5584221811.0,4628674038.0,169087090772.0,73013291835.0,96073798937.0,,,
104460,디와이피엔에프,KOSDAQ,2022,CFS,113114608120.0,-11784582503.0,-11201325755.0,210265819689.0,103391558032.0,106874261657.0,,,
104460,디와이피엔에프,KOSDAQ,2023,CFS,144055577245.0,8325039533.0,5701141419.0,291257962477.0,179314276979.0,111943685498.0,,,
104460,디와이피엔에프,KOSDAQ,2024,CFS,281019021433.0,24595400255.0,18177438115.0,320770616137.0,192550528357.0,128220087780.0,,,
104460,디와이피엔에프,KOSDAQ,2025,CFS,396256361230.0,28569091674.0,25381554158.0,246868549743.0,97051696049.0,149816853694.0,,,
036010,아비코전자,KOSDAQ,2021,CFS,147677122947.0,3054500170.0,3705201062.0,141692966450.0,36242054047.0,105450912403.0,,,
036010,아비코전자,KOSDAQ,2022,CFS,164696756994.0,11291045446.0,9358568386.0,147450603812.0,30461065489.0,116989538323.0,,,
036010,아비코전자,KOSDAQ,2023,CFS,125029847788.0,-4711554747.0,-2373030276.0,145065262405.0,31790384569.0,113274877836.0,,,
036010,아비코전자,KOSDAQ,2024,CFS,120929975441.0,-4876861940.0,-5822800534.0,142543980828.0,35327341595.0,107216639233.0,,,
036010,아비코전자,KOSDAQ,2025,CFS,133852502966.0,8313696930.0,9521504401.0,152985921922.0,36252895897.0,116733026025.0,,,
023900,풍국주정,KOSDAQ,2021,CFS,127698088867.0,7241538375.0,8900824729.0,190009860926.0,28738882751.0,161270978175.0,,,
023900,풍국주정,KOSDAQ,2022,CFS,153988455865.0,3766400980.0,5479850998.0,190755432292.0,24524641846.0,166230790446.0,,,
023900,풍국주정,KOSDAQ,2023,CFS,168467096763.0,11667462369.0,10826675534.0,193185248827.0,17230001935.0,175955246892.0,,,
023900,풍국주정,KOSDAQ,2024,CFS,156327300028.0,12499304649.0,10543602993.0,215238607323.0,29184892511.0,186053714812.0,,,
023900,풍국주정,KOSDAQ,2025,CFS,163520042927.0,16753616569.0,13406545078.0,223744587290.0,25579729287.0,198164858003.0,,,
032300,한국파마,KOSDAQ,2021,CFS,79576699842.0,5014072753.0,6368339890.0,129401351791.0,71934144979.0,57467206812.0,,,
032300,한국파마,KOSDAQ,2022,CFS,81029421374.0,6187122199.0,-1119052124.0,130947156041.0,71131716248.0,59815439793.0,,,
032300,한국파마,KOSDAQ,2023,CFS,83240454815.0,6269393301.0,83763705.0,121303373264.0,52721842145.0,68581531119.0,,,
032300,한국파마,KOSDAQ,2024,CFS,81277283919.0,6086466794.0,3791743101.0,112386950030.0,40945529859.0,71441420171.0,,,
032300,한국파마,KOSDAQ,2025,CFS,87601377061.0,-887328366.0,-2640407217.0,126640396444.0,57854159227.0,68786237217.0,,,
004590,한국가구,KOSDAQ,2021,CFS,93025796812.0,14936233953.0,21880852557.0,172494154317.0,39791862213.0,132702292104.0,,,
004590,한국가구,KOSDAQ,2022,CFS,100899670225.0,14679524618.0,11782847762.0,212067164838.0,43390093385.0,168677071453.0,,,
004590,한국가구,KOSDAQ,2023,CFS,102947090163.0,12426948013.0,11017349911.0,222162824728.0,45981625058.0,176181199670.0,,,
004590,한국가구,KOSDAQ,2024,CFS,128719457546.0,17822858597.0,15985694911.0,239299815480.0,49950369076.0,189349446404.0,,,
004590,한국가구,KOSDAQ,2025,CFS,141617438014.0,17534529185.0,14265168240.0,252695149813.0,52834824190.0,199860325623.0,,,
262260,에이프로,KOSDAQ,2021,CFS,61532265490.0,-4827656928.0,-1283522022.0,100128873682.0,40783403527.0,59345470155.0,,,
262260,에이프로,KOSDAQ,2022,CFS,79393169579.0,-2514713726.0,-1682261292.0,140254115871.0,80332148875.0,59921966996.0,,,
262260,에이프로,KOSDAQ,2023,CFS,235952253023.0,15513720687.0,12068248422.0,246397152206.0,174138991216.0,72258160990.0,,,
262260,에이프로,KOSDAQ,2024,CFS,200156427991.0,3361263638.0,2756715526.0,414652801132.0,341590068482.0,73062732650.0,,,
262260,에이프로,KOSDAQ,2025,CFS,147079619081.0,-5834695693.0,-10753173019.0,327516705769.0,266205685597.0,61311020172.0,,,
357230,에이치피오,KOSDAQ,2021,CFS,159434998431.0,22840949360.0,19102462386.0,181067219968.0,23849072396.0,157218147572.0,,,
357230,에이치피오,KOSDAQ,2022,CFS,195978389205.0,17475680841.0,14460551224.0,182404342806.0,20756426297.0,161647916509.0,,,
357230,에이치피오,KOSDAQ,2023,CFS,232025910017.0,22059569867.0,19076115306.0,215521764443.0,49193464049.0,166328300394.0,,,
357230,에이치피오,KOSDAQ,2024,CFS,242830801884.0,7992532690.0,6431058456.0,248112378127.0,64641986065.0,183470392062.0,,,
357230,에이치피오,KOSDAQ,2025,CFS,258188615006.0,13546055668.0,9009362462.0,257095039561.0,64899526772.0,192195512789.0,,,
067000,조이시티,KOSDAQ,2021,CFS,,21801229180.0,7059433598.0,237549135944.0,140353435799.0,97195700145.0,,,
067000,조이시티,KOSDAQ,2022,CFS,,7400674611.0,3193578816.0,247654578539.0,148778315777.0,98876262762.0,,,
067000,조이시티,KOSDAQ,2023,CFS,,25330688881.0,7750177349.0,242255212410.0,134567284519.0,107687927891.0,,,
067000,조이시티,KOSDAQ,2024,CFS,,11614781723.0,-6310040340.0,230145161916.0,133687577013.0,96457584903.0,,,
067000,조이시티,KOSDAQ,2025,CFS,140359841215.0,5664758588.0,-10384048003.0,211234881753.0,124942308399.0,86292573354.0,,,
136150,원일티엔아이,KOSDAQ,2025,CFS,29616648801.0,-1750050697.0,-2062052930.0,64801279723.0,16566710846.0,48234568877.0,,,
066310,큐에스아이,KOSDAQ,2021,CFS,29379599348.0,2705150295.0,1558611923.0,80842475367.0,6946437510.0,73896037857.0,,,
066310,큐에스아이,KOSDAQ,2022,CFS,22699451677.0,1845150544.0,7008373110.0,85988611688.0,4723669229.0,81264942459.0,,,
066310,큐에스아이,KOSDAQ,2023,CFS,18687093091.0,-4243012697.0,2711545378.0,87730180857.0,5255229501.0,82474951356.0,,,
066310,큐에스아이,KOSDAQ,2024,CFS,21363283641.0,1184535478.0,3253438320.0,88543626839.0,4600959753.0,83942667086.0,,,
066310,큐에스아이,KOSDAQ,2025,CFS,23282562121.0,293849147.0,2515736234.0,93019579690.0,5607884969.0,87411694721.0,,,
228850,레이언스,KOSDAQ,2021,CFS,134567721219.0,24068884269.0,14093053477.0,241798338541.0,42220242755.0,199578095786.0,,,
228850,레이언스,KOSDAQ,2022,CFS,147160763834.0,25357085371.0,21849486643.0,261998968508.0,36500539616.0,225498428892.0,,,
228850,레이언스,KOSDAQ,2023,CFS,142985961678.0,19695606883.0,19462480763.0,277487651314.0,36689221543.0,240798429771.0,,,
228850,레이언스,KOSDAQ,2024,CFS,125563733952.0,6631405390.0,7749176261.0,269215854738.0,24547492577.0,244668362161.0,,,
228850,레이언스,KOSDAQ,2025,CFS,114722998848.0,-3950343370.0,-5321323098.0,261215994854.0,23850356104.0,237365638750.0,,,
246710,티앤알바이오팹,KOSDAQ,2021,CFS,3234679293.0,-10251058899.0,-11083222290.0,82233778839.0,40540580448.0,41693198391.0,,,
246710,티앤알바이오팹,KOSDAQ,2022,CFS,5754646263.0,-12897641203.0,-10337052492.0,75937856568.0,36674913732.0,39262942836.0,,,
246710,티앤알바이오팹,KOSDAQ,2023,CFS,5199194463.0,-12723799161.0,-13418957337.0,99816061523.0,68618804281.0,31197257242.0,,,
246710,티앤알바이오팹,KOSDAQ,2024,CFS,4873728487.0,-13298894071.0,-7678779262.0,98453015543.0,74241955240.0,24211060303.0,,,
246710,티앤알바이오팹,KOSDAQ,2025,CFS,26967256198.0,-9050786277.0,-34944025173.0,92713948686.0,69636082759.0,23077865927.0,,,
443670,에스피소프트,KOSDAQ,2023,CFS,35243425295.0,4753100664.0,4377778679.0,40340802679.0,7614591128.0,32726211551.0,,,
443670,에스피소프트,KOSDAQ,2024,CFS,45116928389.0,3756814727.0,302079255.0,76848898494.0,14195476715.0,62653421779.0,,,
443670,에스피소프트,KOSDAQ,2025,CFS,54483055562.0,3617157415.0,3814377245.0,79490288966.0,11795214704.0,67695074262.0,,,
290720,푸드나무,KOSDAQ,2021,CFS,191195148974.0,1493854633.0,260865103.0,70433489706.0,15689371461.0,54744118245.0,,,
290720,푸드나무,KOSDAQ,2022,CFS,217202243524.0,-2085848169.0,-3344927353.0,105933971544.0,58061049079.0,47872922465.0,,,
290720,푸드나무,KOSDAQ,2023,CFS,190692808996.0,-17795536446.0,-19992768396.0,115756978260.0,92676067233.0,23080911027.0,,,
290720,푸드나무,KOSDAQ,2024,CFS,124128545790.0,-17426139506.0,-45472723233.0,108082177660.0,105926181736.0,2155995924.0,,,
290720,푸드나무,KOSDAQ,2025,CFS,86805706183.0,-8152920653.0,2030815890.0,86485313101.0,51458544992.0,35026768109.0,,,
225530,HC보광산업,KOSDAQ,2021,CFS,71898463686.0,13214491053.0,9790647158.0,146064509233.0,60360759307.0,85703749926.0,,,
225530,HC보광산업,KOSDAQ,2022,CFS,87471227933.0,15372295022.0,12074741153.0,145980361650.0,57055616274.0,88924745376.0,,,
225530,HC보광산업,KOSDAQ,2023,CFS,85460172473.0,18912752031.0,16662368432.0,165717975257.0,70540296233.0,95177679024.0,,,
225530,HC보광산업,KOSDAQ,2024,CFS,63877146203.0,8863028851.0,5238946053.0,179145646984.0,79412181298.0,99733465686.0,,,
225530,HC보광산업,KOSDAQ,2025,CFS,38493462752.0,-4871625215.0,-2492104615.0,175263808874.0,83320266646.0,91943542228.0,,,
078140,대봉엘에스,KOSDAQ,2021,CFS,82957177173.0,9685603580.0,10041827934.0,163237496592.0,25708483805.0,137529012787.0,,,
078140,대봉엘에스,KOSDAQ,2022,CFS,93504353114.0,8174396525.0,11793863338.0,186136904194.0,37696424216.0,148440479978.0,,,
078140,대봉엘에스,KOSDAQ,2023,CFS,87622205173.0,3800763406.0,6181779860.0,194919922942.0,41693560002.0,153226362940.0,,,
078140,대봉엘에스,KOSDAQ,2024,CFS,93953561154.0,9053878830.0,9686688886.0,238712852479.0,74720338532.0,163992513947.0,,,
078140,대봉엘에스,KOSDAQ,2025,CFS,102063530166.0,7331523353.0,11942463517.0,264960926642.0,90046944948.0,174913981694.0,,,
059210,메타바이오메드,KOSDAQ,2021,CFS,58780469815.0,4942171014.0,9661987768.0,103128127290.0,43029514810.0,60098612480.0,,,
059210,메타바이오메드,KOSDAQ,2022,CFS,68941504014.0,5335951770.0,3599985669.0,121072391472.0,57633122299.0,63439269173.0,,,
059210,메타바이오메드,KOSDAQ,2023,CFS,83100721820.0,10747626419.0,9815413323.0,130124257568.0,57462375611.0,72661881957.0,,,
059210,메타바이오메드,KOSDAQ,2024,CFS,94036051029.0,17221764638.0,22324863737.0,177295082232.0,81184863406.0,96110218826.0,,,
059210,메타바이오메드,KOSDAQ,2025,CFS,102951318559.0,21428131922.0,10771544169.0,186603753599.0,61730262194.0,124873491405.0,,,
052860,아이앤씨,KOSDAQ,2021,CFS,29944561068.0,-3472645950.0,-5439679422.0,64921536884.0,21950230020.0,42971306864.0,,,
052860,아이앤씨,KOSDAQ,2022,CFS,39384695654.0,2449098030.0,1029325811.0,65397093311.0,21074827571.0,44322265740.0,,,
052860,아이앤씨,KOSDAQ,2023,CFS,64285596112.0,1433685935.0,46912304.0,67253083159.0,22747496214.0,44505586945.0,,,
052860,아이앤씨,KOSDAQ,2024,CFS,23374281444.0,-10673994878.0,-11991193465.0,51288908215.0,20808353151.0,30480555064.0,,,
052860,아이앤씨,KOSDAQ,2025,CFS,36878556322.0,4050146283.0,4284956489.0,52922386443.0,17241195987.0,35681190456.0,,,
100700,세운메디칼,KOSDAQ,2021,CFS,62579463507.0,15386395959.0,12762153106.0,124724932076.0,8803819835.0,115921112241.0,,,
100700,세운메디칼,KOSDAQ,2022,CFS,60116115365.0,12187019080.0,10639099637.0,132478680104.0,7454733905.0,125023946199.0,,,
100700,세운메디칼,KOSDAQ,2023,CFS,68246934042.0,16920173786.0,15473940920.0,146611652684.0,8918878973.0,137692773711.0,,,
100700,세운메디칼,KOSDAQ,2024,CFS,60150954758.0,11376806206.0,12575205365.0,156848128490.0,7781973365.0,149066155125.0,,,
100700,세운메디칼,KOSDAQ,2025,CFS,63656938818.0,12700763051.0,12192825176.0,163871834274.0,9470610855.0,154401223419.0,,,
086710,선진뷰티사이언스,KOSDAQ,2021,CFS,48702984011.0,3701978012.0,1623454779.0,107617710896.0,59039455258.0,48578255638.0,,,
086710,선진뷰티사이언스,KOSDAQ,2022,CFS,64332226652.0,5320882252.0,20104595647.0,135571042903.0,68703934949.0,66867107954.0,,,
086710,선진뷰티사이언스,KOSDAQ,2023,CFS,72622359560.0,9043651973.0,6668125849.0,125771952147.0,52936188744.0,72835763403.0,,,
086710,선진뷰티사이언스,KOSDAQ,2024,CFS,79372060433.0,10639844772.0,10433403002.0,154084421819.0,71265404882.0,82819016937.0,,,
086710,선진뷰티사이언스,KOSDAQ,2025,CFS,80766128193.0,6059554129.0,7316681919.0,173848768961.0,84824885457.0,89023883504.0,,,
024880,케이피에프,KOSDAQ,2021,CFS,522424050106.0,1240289620.0,-8613256169.0,621848885080.0,443515131798.0,178333753282.0,,,
024880,케이피에프,KOSDAQ,2022,CFS,819025640763.0,39593823755.0,18533499093.0,665785361040.0,454756690145.0,211028670895.0,,,
024880,케이피에프,KOSDAQ,2023,CFS,809653196526.0,47252640807.0,22184693204.0,653167357278.0,419152588993.0,234014768285.0,,,
024880,케이피에프,KOSDAQ,2024,CFS,782013626762.0,39446972915.0,23988869831.0,662367009425.0,406379277195.0,255987732230.0,,,
024880,케이피에프,KOSDAQ,2025,CFS,743913803698.0,35395892551.0,19044705002.0,669249520000.0,340420130636.0,328829389364.0,,,
044990,에이치엔에스하이텍,KOSDAQ,2023,CFS,80551938241.0,13956323764.0,30138955001.0,95968496115.0,8945416934.0,87023079181.0,,,
044990,에이치엔에스하이텍,KOSDAQ,2024,CFS,76160586579.0,13370064318.0,14667012102.0,114249923854.0,8209323375.0,106040600479.0,,,
044990,에이치엔에스하이텍,KOSDAQ,2025,CFS,81886784499.0,9664357626.0,8890504842.0,115761731759.0,12890110191.0,102871621568.0,,,
096240,크레버스,KOSDAQ,2021,CFS,210735912095.0,31194760607.0,18534687076.0,229860530020.0,126823819024.0,103036710996.0,,,
096240,크레버스,KOSDAQ,2022,CFS,227499581732.0,25653163787.0,4826304143.0,224150419669.0,177236410665.0,46914009004.0,,,
096240,크레버스,KOSDAQ,2023,CFS,233485121718.0,25216689470.0,15336827670.0,215848238343.0,170332593345.0,45515644998.0,,,
096240,크레버스,KOSDAQ,2024,CFS,228168256909.0,10316847050.0,6561585988.0,198413596443.0,157908908847.0,40504687596.0,,,
096240,크레버스,KOSDAQ,2025,CFS,220916898961.0,2244394585.0,4335623590.0,179341066788.0,134159962289.0,45181104499.0,,,
205470,휴마시스,KOSDAQ,2021,CFS,321829140756.0,193592723916.0,151204591708.0,340714507070.0,138708545325.0,202005961745.0,,,
205470,휴마시스,KOSDAQ,2022,CFS,471272761022.0,214721743052.0,182626627990.0,467534159522.0,120800213486.0,346733946036.0,,,
205470,휴마시스,KOSDAQ,2023,CFS,13827303630.0,-52354977793.0,-55424406377.0,347307368775.0,59980834866.0,287326533909.0,,,
205470,휴마시스,KOSDAQ,2024,CFS,25413315020.0,-10558581287.0,-35565926982.0,331916050387.0,82812472510.0,249103577877.0,,,
205470,휴마시스,KOSDAQ,2025,CFS,30113048982.0,-10553041476.0,-21730084468.0,327031186367.0,91655213486.0,235375972881.0,,,
0015S0,페스카로,KOSDAQ,2025,CFS,16627916707.0,879442201.0,2563129231.0,65755977510.0,4762666364.0,60993311146.0,,,
074430,아미노로직스,KOSDAQ,2021,CFS,22848959782.0,4103891652.0,5359831439.0,65242516783.0,5849408985.0,59393107798.0,,,
074430,아미노로직스,KOSDAQ,2022,CFS,27336928096.0,7034645185.0,-7281655556.0,55582183751.0,4178089491.0,51404094260.0,,,
074430,아미노로직스,KOSDAQ,2023,CFS,20886622718.0,1462016016.0,2436162713.0,57668069282.0,3257060208.0,54411009074.0,,,
074430,아미노로직스,KOSDAQ,2024,CFS,16790273164.0,-2153048279.0,-1620020950.0,56789152176.0,5093830758.0,51695321418.0,,,
074430,아미노로직스,KOSDAQ,2025,CFS,22020233503.0,3593847277.0,3521555424.0,84178004615.0,28184503025.0,55993501590.0,,,
417970,모델솔루션,KOSDAQ,2022,CFS,67404389979.0,7889064608.0,6274095335.0,89371436912.0,28271835339.0,61099601573.0,,,
417970,모델솔루션,KOSDAQ,2023,CFS,64718955728.0,2180729196.0,2501200705.0,85112944918.0,23590976761.0,61521968157.0,,,
417970,모델솔루션,KOSDAQ,2024,CFS,68034064510.0,4187449334.0,5288329830.0,90390294000.0,23582534005.0,66807759995.0,,,
417970,모델솔루션,KOSDAQ,2025,CFS,76502212442.0,8072429287.0,6828952696.0,97396065921.0,25099054628.0,72297011293.0,,,
331740,아우토크립트,KOSDAQ,2025,CFS,25479479430.0,-13519713490.0,-12522926447.0,69080004177.0,38504110007.0,30575894170.0,,,
311320,지오엘리먼트,KOSDAQ,2021,CFS,21701626166.0,6117494658.0,5314059221.0,46563729940.0,4815539302.0,41748190638.0,,,
311320,지오엘리먼트,KOSDAQ,2022,CFS,28636133638.0,7291671548.0,6683644080.0,53110560098.0,4234946191.0,48875613907.0,,,
311320,지오엘리먼트,KOSDAQ,2023,CFS,17811078054.0,761102321.0,2226687897.0,53203401880.0,2812051497.0,50391350383.0,,,
311320,지오엘리먼트,KOSDAQ,2024,CFS,44777284388.0,5313625339.0,3100128402.0,70134942797.0,13992787132.0,56142155665.0,,,
311320,지오엘리먼트,KOSDAQ,2025,CFS,54623538260.0,4429142245.0,4785026218.0,76804567328.0,14818054133.0,61986513195.0,,,
265740,엔에프씨,KOSDAQ,2021,CFS,40414881817.0,5763958052.0,6144235431.0,68311169573.0,12226794162.0,56084375411.0,,,
265740,엔에프씨,KOSDAQ,2022,CFS,31478132683.0,2272220164.0,1872126783.0,73414055149.0,16142705360.0,57271349789.0,,,
265740,엔에프씨,KOSDAQ,2023,CFS,42868677215.0,4067734269.0,3676430578.0,80632075919.0,19815601779.0,60816474140.0,,,
265740,엔에프씨,KOSDAQ,2024,CFS,40225556510.0,-7088436609.0,-5240296962.0,73630630326.0,18399148467.0,55231481859.0,,,
265740,엔에프씨,KOSDAQ,2025,CFS,71621774017.0,12518073298.0,10060020246.0,92053691375.0,26677114381.0,65376576994.0,,,
039340,한국경제TV,KOSDAQ,2021,CFS,,26534790009.0,25364748686.0,190799496775.0,35804877831.0,154994618944.0,,,
039340,한국경제TV,KOSDAQ,2022,CFS,,8435826362.0,13807948422.0,194850624388.0,26813424393.0,168037199995.0,,,
039340,한국경제TV,KOSDAQ,2023,CFS,,4663688185.0,10713481063.0,201266381284.0,26131260503.0,175135120781.0,,,
039340,한국경제TV,KOSDAQ,2024,CFS,,1130184199.0,8451296388.0,171752395663.0,20498131641.0,151254264022.0,,,
039340,한국경제TV,KOSDAQ,2025,CFS,,-2375020915.0,2790796028.0,167245064889.0,19434898396.0,147810166493.0,,,
090470,제이스로보틱스,KOSDAQ,2021,CFS,81838114605.0,-1484326586.0,5350889136.0,160531308666.0,38449001485.0,122082307181.0,,,
090470,제이스로보틱스,KOSDAQ,2022,CFS,143939697377.0,37493691695.0,27797689960.0,190313507626.0,40239650093.0,150073857533.0,,,
090470,제이스로보틱스,KOSDAQ,2023,CFS,72087353783.0,-371089927.0,-1518248345.0,180258657095.0,12735796735.0,167522860360.0,,,
090470,제이스로보틱스,KOSDAQ,2024,CFS,63632960537.0,-5783174958.0,-6173529415.0,185504546530.0,22472988993.0,163031557537.0,,,
090470,제이스로보틱스,KOSDAQ,2025,CFS,30661005588.0,-23665752868.0,-25386888362.0,177177604418.0,42025305252.0,135152299166.0,,,
217330,싸이토젠,KOSDAQ,2021,CFS,347845637.0,-12860919794.0,-10870612221.0,55527739574.0,32518750091.0,23008989483.0,,,
217330,싸이토젠,KOSDAQ,2022,CFS,760777445.0,-11497462671.0,-18771226009.0,41220347999.0,35564130930.0,5656217069.0,,,
217330,싸이토젠,KOSDAQ,2023,CFS,3184360751.0,-11791605783.0,-15769500591.0,74450069700.0,21094677058.0,53355392642.0,,,
217330,싸이토젠,KOSDAQ,2024,CFS,10910643036.0,-10665601019.0,-17116101889.0,72478061994.0,23535092605.0,48942969389.0,,,
217330,싸이토젠,KOSDAQ,2025,CFS,26054851084.0,-8163323622.0,-12339826935.0,62240155860.0,26247322257.0,35992833603.0,,,
036220,오상헬스케어,KOSDAQ,2021,CFS,132326879204.0,-7083727446.0,1473132550.0,189374874265.0,10895590704.0,178479283561.0,,,
036220,오상헬스케어,KOSDAQ,2022,CFS,193893072828.0,49300174288.0,40660749810.0,249183571300.0,49291065099.0,199892506201.0,,,
036220,오상헬스케어,KOSDAQ,2023,CFS,355846882565.0,142827493353.0,116664689672.0,320546708566.0,27256040100.0,293290668466.0,,,
036220,오상헬스케어,KOSDAQ,2024,CFS,80488364604.0,-24784976694.0,-11391203913.0,295000202043.0,8982220742.0,286017981301.0,,,
036220,오상헬스케어,KOSDAQ,2025,CFS,128628728661.0,2426328739.0,3106565420.0,336205562297.0,54886759478.0,281318802819.0,,,
476040,오가노이드사이언스,KOSDAQ,2025,CFS,2406581881.0,-16200194886.0,-15738981251.0,37193923478.0,12349551955.0,24844371523.0,,,
337930,젝시믹스,KOSDAQ,2021,CFS,172653692453.0,10837578760.0,7762116906.0,110650104392.0,42401150674.0,68248953718.0,,,
337930,젝시믹스,KOSDAQ,2022,CFS,212740166194.0,17891937515.0,10128509808.0,114223044845.0,32892024021.0,81331020824.0,,,
337930,젝시믹스,KOSDAQ,2023,CFS,232577084972.0,18194216294.0,12226713691.0,133101430601.0,40194156501.0,92907274100.0,,,
337930,젝시믹스,KOSDAQ,2024,CFS,271593945688.0,24899176900.0,20928643611.0,172659615299.0,58195229340.0,114464385959.0,,,
337930,젝시믹스,KOSDAQ,2025,CFS,274097320763.0,17348590571.0,12235117889.0,175385386691.0,55795104753.0,119590281938.0,,,
091120,이엠텍,KOSDAQ,2021,CFS,400226889098.0,37116066112.0,34140463933.0,365924892286.0,131126557693.0,234798334593.0,,,
